seqnames	strand	gene	Ref_Class	final_TX_ID	source	start.TR	end.TR	exon_number	start.exon	end.exon	CAGE.cluster.start	CAGE.cluster.end	CAGE_ID	CAGE_significance	CAGE_score	CAGE_support	TX_category	EHV-1_12h_1	EHV-1_12h_2	EHV-1_12h_3	EHV-1_18h_1	EHV-1_18h_2	EHV-1_18h_3	EHV-1_1h_1	EHV-1_1h_2	EHV-1_1h_3	EHV-1_24h_1	EHV-1_24h_2	EHV-1_24h_3	EHV-1_2h_1	EHV-1_2h_2	EHV-1_2h_3	EHV-1_48h_1	EHV-1_48h_2	EHV-1_48h_3	EHV-1_4h_1	EHV-1_4h_2	EHV-1_4h_3	EHV-1_6h_1	EHV-1_6h_2	EHV-1_6h_3	EHV-1_8h_1	EHV-1_8h_2	EHV-1_8h_3
NC_001491.2	+	ORF54	ORF54	ORF54	Torma_et_al	96454	99345	1	96454	99345	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	493	288	357	657	433	358	0	0	0	2433	1627	1470	0	0	0	3241	1984	709	0	0	0	0	2	2	8	11	18
NC_001491.2	+	ORF54	ORF54-L1	ORF54-L1	Torma_et_al	94861	99345	1	94861	99345	NA	NA		NA	NA	NA	NA	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF54	ORF54-L2	ORF54-L2	Torma_et_al	95199	99345	1	95199	99345	NA	NA		NA	NA	NA	NA	2	1	4	0	4	1	0	0	0	8	2	4	0	0	0	3	0	5	0	0	0	1	0	0	0	0	1
NC_001491.2	+	ORF54	ORF54-L3	ORF54-L3	Torma_et_al	95968	99345	1	95968	99345	95963	95972	CAGE_cluster_732	***	8228.51011937	8	NA	50	31	28	9	2	2	0	0	0	17	12	13	0	0	0	17	4	8	0	1	0	0	0	1	6	5	10
NC_001491.2	+	ORF54	ORF54-ORF55-ORF56-ORF57-CX-Canonic	ORF54-ORF55-ORF56-ORF57-CX-Canonic	Torma_et_al	96454	105147	1	96454	105147	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF54	ORF54-ORF55-ORF56-ORF57-ORF58-CX-Canonic	ORF54-ORF55-ORF56-ORF57-ORF58-CX-Canonic	Torma_et_al	96454	105836	1	96454	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	68	27	33	7	3	3	0	0	0	150	83	54	0	0	0	46	27	20	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF54	ORF54-S	ORF54-S	Torma_et_al	96925	99345	1	96925	99345	96925	96927	CAGE_cluster_740	***	4439.455067837	7	NA	10	6	5	7	5	4	0	0	0	2	2	3	9	6	4	12	6	15	3	13	4	4	2	3	6	3	8
NC_001491.2	+	ORF54	TR1065	TR1065	Torma_et_al	96454	99345	1	96454	96571	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	1	1	0	4	4	1	0	0	0	34	18	24	0	0	0	80	41	24	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF54	TR1065	TR1065	Torma_et_al	96454	99345	2	96944	99345	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	1	1	0	4	4	1	0	0	0	34	18	24	0	0	0	80	41	24	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF54	TR1067	TR1067	Torma_et_al	96454	99345	1	96454	96696	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	13	4	6	0	0	0	24	18	5	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF54	TR1067	TR1067	Torma_et_al	96454	99345	2	96944	99345	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	13	4	6	0	0	0	24	18	5	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Canonic	ORF55-ORF56-ORF57-ORF58-CX-Canonic	Torma_et_al	98261	105836	1	98261	105836	NA	NA		NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Long	ORF55-ORF56-ORF57-ORF58-CX-Long	Torma_et_al	98162	105836	1	98162	105836	NA	NA		NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Long-1	ORF55-ORF56-ORF57-ORF58-CX-Long-1	Torma_et_al	97150	105836	1	97150	105836	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Long-2	ORF55-ORF56-ORF57-ORF58-CX-Long-2	Torma_et_al	97642	105836	1	97642	105836	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Short-1	ORF55-ORF56-ORF57-ORF58-CX-Short-1	Torma_et_al	98789	105836	1	98789	105836	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Short-2	ORF55-ORF56-ORF57-ORF58-CX-Short-2	Torma_et_al	99014	105836	1	99014	105836	NA	NA		NA	NA	NA	NA	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Short-3	ORF55-ORF56-ORF57-ORF58-CX-Short-3	Torma_et_al	99095	105836	1	99095	105836	NA	NA		NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Short-4	ORF55-ORF56-ORF57-ORF58-CX-Short-4	Torma_et_al	99177	105836	1	99177	105836	NA	NA		NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Short-5	ORF55-ORF56-ORF57-ORF58-CX-Short-5	Torma_et_al	98304	105836	1	98304	105836	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF55-ORF56-ORF57-ORF58-CX-Short-6	ORF55-ORF56-ORF57-ORF58-CX-Short-6	Torma_et_al	98413	105836	1	98413	105836	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF56-ORF57-ORF58-CX-Canonic	ORF56-ORF57-ORF58-CX-Canonic	Torma_et_al	99648	105836	1	99648	105836	NA	NA		NA	NA	NA	NA	2	0	3	2	0	0	0	0	0	3	2	1	0	0	0	0	3	5	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF57	ORF56-ORF57-ORF58-CX-Long	ORF56-ORF57-ORF58-CX-Long	Torma_et_al	99583	105836	1	99583	105836	NA	NA		NA	NA	NA	NA	0	0	0	1	1	2	0	0	0	3	4	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF56-ORF57-ORF58-CX-Short	ORF56-ORF57-ORF58-CX-Short	Torma_et_al	100129	105836	1	100129	105836	100129	100131	CAGE_cluster_766	*	302.909228319	2	NA	3	1	1	0	0	0	0	0	0	4	0	2	0	0	0	3	0	0	0	0	0	0	0	0	1	1	1
NC_001491.2	+	ORF57	ORF56-ORF57-ORF58-CX-Short-1	ORF56-ORF57-ORF58-CX-Short-1	Torma_et_al	99859	105836	1	99859	105836	99857	99862	CAGE_cluster_761	*	328.80212931	2	NA	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF56-ORF57-ORF58-CX-Short-2	ORF56-ORF57-ORF58-CX-Short-2	Torma_et_al	100060	105836	1	100060	105836	NA	NA		NA	NA	NA	NA	0	0	0	2	1	0	0	0	0	0	2	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF57	ORF57	Torma_et_al	102277	105147	1	102277	105147	102277	102284	CAGE_cluster_770	***	3594.735700787	7	NA	2	3	0	0	0	0	0	0	0	0	1	0	1	3	5	1	1	0	5	3	4	1	2	1	0	3	7
NC_001491.2	+	ORF57	ORF57-ORF58-PC-Canonic	ORF57-ORF58-PC-Canonic	Torma_et_al	101606	105836	1	101606	105836	NA	NA		NA	NA	NA	NA	4	2	2	1	3	0	0	0	0	13	3	5	0	0	0	9	10	3	0	0	0	0	0	0	0	1	1
NC_001491.2	+	ORF57	ORF57-ORF58-PC-Long-1	ORF57-ORF58-PC-Long-1	Torma_et_al	100852	105836	1	100852	105836	NA	NA		NA	NA	NA	NA	2	1	2	2	3	2	0	0	0	3	1	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF57-ORF58-PC-Long-2	ORF57-ORF58-PC-Long-2	Torma_et_al	101126	105836	1	101126	105836	NA	NA		NA	NA	NA	NA	0	1	2	4	5	1	0	0	0	10	5	4	0	0	0	5	4	3	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF57	ORF57-ORF58-PC-Long-3	ORF57-ORF58-PC-Long-3	Torma_et_al	101331	105836	1	101331	105836	NA	NA		NA	NA	NA	NA	1	0	0	6	4	3	0	0	0	3	3	5	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF57-ORF58-PC-Short	ORF57-ORF58-PC-Short	Torma_et_al	101690	105836	1	101690	105836	NA	NA		NA	NA	NA	NA	2	0	0	9	3	4	0	0	0	6	3	4	0	0	0	5	3	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF57-ORF58-PC-Short-2	ORF57-ORF58-PC-Short-2	Torma_et_al	102277	105836	1	102277	105836	102277	102284	CAGE_cluster_770	***	3594.735700787	7	NA	3	3	3	2	2	4	0	0	0	6	1	2	1	0	0	7	1	1	0	0	1	0	0	0	2	0	0
NC_001491.2	+	ORF57	ORF57-ORF58-PC-Short-3	ORF57-ORF58-PC-Short-3	Torma_et_al	102368	105836	1	102368	105836	NA	NA		NA	NA	NA	NA	1	2	0	4	0	3	0	0	0	7	2	3	0	0	0	8	3	5	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF57	ORF57.5	ORF57.5	Torma_et_al	103733	105147	1	103733	105147	103733	103736	CAGE_cluster_779	***	5103.352589142	8	NA	13	2	7	2	4	1	0	0	0	3	5	1	0	0	0	0	1	5	0	0	0	3	2	3	4	2	2
NC_001491.2	+	ORF57	ORF57.6	ORF57.6	Torma_et_al	104496	105147	1	104496	105147	104495	104503	CAGE_cluster_787	***	2318.55775303	7	NA	3	1	2	2	3	0	0	0	0	2	3	2	0	0	0	2	2	4	0	0	1	1	3	0	1	2	3
NC_001491.2	+	ORF57	ORF57.7	ORF57.7	Torma_et_al	104814	105147	1	104814	105147	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
NC_001491.2	+	ORF58	ORF58	ORF58	Torma_et_al	105006	105836	1	105006	105836	105003	105009	CAGE_cluster_792	***	17647.951411701	9	NA	303	190	216	132	94	107	0	0	0	135	74	89	0	0	0	205	140	119	0	0	0	8	6	7	34	61	65
NC_001491.2	+	ORF58	ORF58-L1	ORF58-L1	Torma_et_al	102672	105836	1	102672	105836	NA	NA		NA	NA	NA	NA	3	5	1	1	4	1	0	0	0	4	7	1	1	0	0	3	4	7	0	2	0	0	0	0	2	1	1
NC_001491.2	+	ORF58	ORF58-L2	ORF58-L2	Torma_et_al	103143	105836	1	103143	105836	NA	NA		NA	NA	NA	NA	1	4	2	54	33	31	0	0	0	15	9	8	0	0	0	21	10	15	0	0	0	0	0	0	1	0	0
NC_001491.2	+	ORF58	ORF58-L3	ORF58-L3	Torma_et_al	103399	105836	1	103399	105836	NA	NA		NA	NA	NA	NA	1	3	0	15	14	10	0	0	0	5	6	4	0	0	0	14	7	7	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	ORF58-L4	ORF58-L4	Torma_et_al	103733	105836	1	103733	105836	103733	103736	CAGE_cluster_779	***	5103.352589142	8	NA	86	50	64	44	22	37	0	0	0	74	62	63	0	0	0	164	97	111	0	0	0	1	0	0	7	7	12
NC_001491.2	+	ORF58	ORF58.5	ORF58.5	Torma_et_al	105456	105836	1	105456	105836	NA	NA		NA	NA	NA	NA	89	42	49	455	260	233	0	0	0	99	96	62	1	1	1	625	437	75	0	0	1	4	2	1	5	7	6
NC_001491.2	+	ORF58	TR1063	TR1063	Torma_et_al	96454	105836	1	96454	96571	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	3	1	3	0	0	0	12	11	18	0	0	0	38	25	8	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1063	TR1063	Torma_et_al	96454	105836	2	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	3	1	3	0	0	0	12	11	18	0	0	0	38	25	8	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1066	TR1066	Torma_et_al	96454	105836	1	96454	96571	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	1	1	0	0	0	2	2	3	0	0	0	10	11	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1066	TR1066	Torma_et_al	96454	105836	2	96944	98131	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	1	1	0	0	0	2	2	3	0	0	0	10	11	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1066	TR1066	Torma_et_al	96454	105836	3	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	1	1	0	0	0	2	2	3	0	0	0	10	11	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1068	TR1068	Torma_et_al	96454	105836	1	96454	96696	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	8	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1068	TR1068	Torma_et_al	96454	105836	2	96944	98131	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	8	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1068	TR1068	Torma_et_al	96454	105836	3	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	8	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1069	TR1069	Torma_et_al	96454	105836	1	96454	97269	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1069	TR1069	Torma_et_al	96454	105836	2	97976	98131	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1069	TR1069	Torma_et_al	96454	105836	3	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1070	TR1070	Torma_et_al	96454	105836	1	96454	98131	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	6	2	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1070	TR1070	Torma_et_al	96454	105836	2	102840	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	6	2	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1071	TR1071	Torma_et_al	96454	105836	1	96454	98131	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	1	0	0	0	4	5	4	0	0	0	12	6	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1071	TR1071	Torma_et_al	96454	105836	2	102840	103769	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	1	0	0	0	4	5	4	0	0	0	12	6	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1071	TR1071	Torma_et_al	96454	105836	3	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	1	0	0	0	4	5	4	0	0	0	12	6	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1072	TR1072	Torma_et_al	96454	105836	1	96454	98131	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	5	5	3	0	0	0	51	33	50	0	0	0	122	87	23	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1072	TR1072	Torma_et_al	96454	105836	2	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	5	5	3	0	0	0	51	33	50	0	0	0	122	87	23	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1073	TR1073	Torma_et_al	96454	105836	1	96454	98131	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	1	0	0	0	0	0	3	1	4	0	0	0	9	4	4	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1073	TR1073	Torma_et_al	96454	105836	2	105527	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	1	0	0	0	0	0	3	1	4	0	0	0	9	4	4	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1087	TR1087	Torma_et_al	97088	105836	1	97088	98131	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1087	TR1087	Torma_et_al	97088	105836	2	105514	105836	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1119	TR1119	Torma_et_al	98035	105836	1	98035	98131	NA	NA		NA	NA	NA	NA	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1119	TR1119	Torma_et_al	98035	105836	2	105514	105836	NA	NA		NA	NA	NA	NA	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1156	TR1156	Torma_et_al	103143	105836	1	103143	104390	NA	NA		NA	NA	NA	NA	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1156	TR1156	Torma_et_al	103143	105836	2	105514	105836	NA	NA		NA	NA	NA	NA	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1165	TR1165	Torma_et_al	96454	105836	1	96454	103769	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1165	TR1165	Torma_et_al	96454	105836	2	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1166	TR1166	Torma_et_al	96454	105836	1	96454	104390	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1166	TR1166	Torma_et_al	96454	105836	2	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1168	TR1168	Torma_et_al	97150	105836	1	97150	98131	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR1168	TR1168	Torma_et_al	97150	105836	2	105514	105836	NA	NA		NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR20	TR20	Torma_et_al	103143	105836	1	103143	103375	NA	NA		NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR20	TR20	Torma_et_al	103143	105836	2	105514	105836	NA	NA		NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR40	TR40	Torma_et_al	96454	105836	1	96454	96571	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR40	TR40	Torma_et_al	96454	105836	2	96944	98131	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR40	TR40	Torma_et_al	96454	105836	3	102840	103769	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR40	TR40	Torma_et_al	96454	105836	4	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR41	TR41	Torma_et_al	96454	105836	1	96454	98131	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR41	TR41	Torma_et_al	96454	105836	2	102840	104390	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR41	TR41	Torma_et_al	96454	105836	3	105514	105836	96453	96458	CAGE_cluster_734	***	43094.303212475	9	NA	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR468	TR468	Torma_et_al	102672	105836	1	102672	103769	NA	NA		NA	NA	NA	NA	0	1	1	0	2	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR468	TR468	Torma_et_al	102672	105836	2	105514	105836	NA	NA		NA	NA	NA	NA	0	1	1	0	2	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR524	TR524	Torma_et_al	105006	105836	1	105006	105162	105003	105009	CAGE_cluster_792	***	17647.951411701	9	NA	13	2	7	10	7	6	0	0	0	11	7	4	0	0	0	35	30	30	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF58	TR524	TR524	Torma_et_al	105006	105836	2	105514	105836	105003	105009	CAGE_cluster_792	***	17647.951411701	9	NA	13	2	7	10	7	6	0	0	0	11	7	4	0	0	0	35	30	30	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF64	ORF64.1-L1	ORF64.1-L1	Torma_et_al	143946	149339	1	143946	149339	NA	NA		NA	NA	NA	NA	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	3
NC_001491.2	+	ORF64	ORF64_2	ORF64_2	Torma_et_al	144404	149339	1	144404	149339	144378	144404	CAGE_cluster_1039	***	6134.170306508	8	NA	2	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
NC_001491.2	+	ORF65	ORF65	ORF65	Torma_et_al	121002	122451	1	121002	122451	120998	121035	CAGE_cluster_849	***	201992.674786318	9	NA	18	26	16	2	1	2	0	0	0	3	1	2	5	3	6	2	5	28	5	3	3	32	19	30	14	32	38
NC_001491.2	+	ORF65	ORF65-L1	ORF65-L1	Torma_et_al	120072	122451	1	120072	122451	120065	120072	CAGE_cluster_843	*	663.841797805	2	NA	4	3	8	1	0	0	0	0	0	1	1	0	0	0	0	1	1	9	0	0	0	0	0	0	0	1	1
NC_001491.2	+	ORF65	ORF65-Non-coding-intergenic-novTX_211	novTX_211	Tombacz_et_al	122289	122451	1	122289	122451	122244	122310	CAGE_cluster_862	***	NA	9	Non-coding-intergenic	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	3	1	0	0	0	0
NC_001491.2	+	ORF65	ORF65-Non-coding-intergenic-novTX_347	novTX_347	Tombacz_et_al	122298	122451	1	122298	122451	122244	122310	CAGE_cluster_862	***	NA	9	Non-coding-intergenic	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_203	novTX_203	Tombacz_et_al	121887	122451	1	121887	122451	121874	121888	CAGE_cluster_859	**	NA	3	Non-coding	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_204	novTX_204	Tombacz_et_al	121953	122451	1	121953	122451	121909	122130	CAGE_cluster_860	***	NA	8	Non-coding	1	0	0	0	4	0	0	0	0	1	1	0	0	0	0	3	1	0	0	0	2	4	3	4	0	2	3
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_205	novTX_205	Tombacz_et_al	121973	122451	1	121973	122451	121909	122130	CAGE_cluster_860	***	NA	8	Non-coding	2	1	2	1	1	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	2	3	3	0	2	0
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_206	novTX_206	Tombacz_et_al	122047	122451	1	122047	122451	121909	122130	CAGE_cluster_860	***	NA	8	Non-coding	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	3	2	5	0	0	1
