seqnames	strand	correct_tss	prime5	sample	hpi	Time	cell_line	group	count	endtype	pos	start	end
NC_001491.2	+	TRUE	90681	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	90681	90681	90681
NC_001491.2	+	TRUE	90774	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	90774	90774	90774
NC_001491.2	+	TRUE	81095	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	81095	81095	81095
NC_001491.2	-	TRUE	66560	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	66560	66560	66560
NC_001491.2	+	TRUE	44242	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	44242	44242	44242
NC_001491.2	-	TRUE	68416	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	68416	68416	68416
NC_001491.2	+	TRUE	134558	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	134558	134558	134558
NC_001491.2	+	TRUE	56266	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	56266	56266	56266
NC_001491.2	+	TRUE	62595	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	62595	62595	62595
NC_001491.2	-	TRUE	97095	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	97095	97095	97095
NC_001491.2	-	TRUE	93234	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	93234	93234	93234
NC_001491.2	+	TRUE	80191	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	80191	80191	80191
NC_001491.2	+	TRUE	7311	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	7311	7311	7311
NC_001491.2	+	TRUE	2650	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	2650	2650	2650
NC_001491.2	+	TRUE	63987	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	63987	63987	63987
NC_001491.2	+	TRUE	72881	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	72881	72881	72881
NC_001491.2	-	TRUE	124617	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	124617	124617	124617
NC_001491.2	+	TRUE	92440	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	92440	92440	92440
NC_001491.2	-	TRUE	63713	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	63713	63713	63713
NC_001491.2	+	TRUE	81324	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	81324	81324	81324
NC_001491.2	-	TRUE	84667	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	84667	84667	84667
NC_001491.2	-	TRUE	124868	EHV1_cage_C			RK-13	EHV1_cage_C	5	prime5	124868	124868	124868
NC_001491.2	-	TRUE	12803	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	12803	12803	12803
NC_001491.2	-	TRUE	2682	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	2682	2682	2682
NC_001491.2	+	TRUE	88429	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	88429	88429	88429
NC_001491.2	+	TRUE	129339	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	129339	129339	129339
NC_001491.2	+	TRUE	103733	EHV1_cage_C			RK-13	EHV1_cage_C	6	prime5	103733	103733	103733
NC_001491.2	+	TRUE	76514	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	76514	76514	76514
NC_001491.2	+	TRUE	130023	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	130023	130023	130023
NC_001491.2	+	TRUE	50161	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	50161	50161	50161
NC_001491.2	+	TRUE	59991	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	59991	59991	59991
NC_001491.2	+	TRUE	83521	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	83521	83521	83521
NC_001491.2	+	TRUE	64016	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	64016	64016	64016
NC_001491.2	+	TRUE	136604	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	136604	136604	136604
NC_001491.2	+	TRUE	89354	EHV1_cage_C			RK-13	EHV1_cage_C	4	prime5	89354	89354	89354
NC_001491.2	+	TRUE	135783	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	135783	135783	135783
NC_001491.2	-	TRUE	7434	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	7434	7434	7434
NC_001491.2	+	TRUE	126416	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	126416	126416	126416
NC_001491.2	-	TRUE	68847	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	68847	68847	68847
NC_001491.2	-	TRUE	24971	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	24971	24971	24971
NC_001491.2	-	TRUE	87781	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	87781	87781	87781
NC_001491.2	-	TRUE	28813	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	28813	28813	28813
NC_001491.2	+	TRUE	3872	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	3872	3872	3872
NC_001491.2	-	TRUE	47379	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	47379	47379	47379
NC_001491.2	-	TRUE	108246	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	108246	108246	108246
NC_001491.2	+	TRUE	8228	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	8228	8228	8228
NC_001491.2	+	TRUE	135678	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	135678	135678	135678
NC_001491.2	-	TRUE	95145	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	95145	95145	95145
NC_001491.2	+	TRUE	988	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	988	988	988
NC_001491.2	+	TRUE	83118	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	83118	83118	83118
NC_001491.2	-	TRUE	70541	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	70541	70541	70541
NC_001491.2	-	TRUE	33091	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	33091	33091	33091
NC_001491.2	-	TRUE	4220	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	4220	4220	4220
NC_001491.2	+	TRUE	95969	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	95969	95969	95969
NC_001491.2	+	TRUE	21761	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	21761	21761	21761
NC_001491.2	+	TRUE	90647	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	90647	90647	90647
NC_001491.2	-	TRUE	47152	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	47152	47152	47152
NC_001491.2	+	TRUE	48423	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	48423	48423	48423
NC_001491.2	+	TRUE	99857	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	99857	99857	99857
NC_001491.2	+	TRUE	76727	EHV1_cage_C			RK-13	EHV1_cage_C	8	prime5	76727	76727	76727
NC_001491.2	-	TRUE	124895	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	124895	124895	124895
NC_001491.2	+	TRUE	48420	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	48420	48420	48420
NC_001491.2	+	TRUE	134843	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	134843	134843	134843
NC_001491.2	-	TRUE	48888	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	48888	48888	48888
NC_001491.2	+	TRUE	35176	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	35176	35176	35176
NC_001491.2	-	TRUE	29006	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	29006	29006	29006
NC_001491.2	+	TRUE	88302	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	88302	88302	88302
NC_001491.2	-	TRUE	22761	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	22761	22761	22761
NC_001491.2	+	TRUE	33529	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	33529	33529	33529
NC_001491.2	+	TRUE	77645	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	77645	77645	77645
NC_001491.2	+	TRUE	78015	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	78015	78015	78015
NC_001491.2	+	TRUE	64237	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	64237	64237	64237
NC_001491.2	+	TRUE	120072	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	120072	120072	120072
NC_001491.2	-	TRUE	2355	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	2355	2355	2355
NC_001491.2	-	TRUE	122171	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	122171	122171	122171
NC_001491.2	+	TRUE	135587	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	135587	135587	135587
NC_001491.2	-	TRUE	26493	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	26493	26493	26493
NC_001491.2	+	TRUE	96757	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	96757	96757	96757
NC_001491.2	+	TRUE	33939	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	33939	33939	33939
NC_001491.2	+	TRUE	89166	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	89166	89166	89166
NC_001491.2	-	TRUE	92304	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	92304	92304	92304
NC_001491.2	-	TRUE	70974	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	70974	70974	70974
NC_001491.2	+	TRUE	89285	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	89285	89285	89285
NC_001491.2	-	TRUE	22781	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	22781	22781	22781
NC_001491.2	+	TRUE	12027	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	12027	12027	12027
NC_001491.2	+	TRUE	3322	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	3322	3322	3322
NC_001491.2	-	TRUE	112958	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	112958	112958	112958
NC_001491.2	-	TRUE	46141	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	46141	46141	46141
NC_001491.2	+	TRUE	25536	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	25536	25536	25536
NC_001491.2	-	TRUE	112030	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	112030	112030	112030
NC_001491.2	+	TRUE	137405	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	137405	137405	137405
NC_001491.2	-	TRUE	126042	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	126042	126042	126042
NC_001491.2	+	TRUE	90679	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	90679	90679	90679
NC_001491.2	+	TRUE	55053	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	55053	55053	55053
NC_001491.2	+	TRUE	16555	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	16555	16555	16555
NC_001491.2	+	TRUE	60025	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	60025	60025	60025
NC_001491.2	+	TRUE	50757	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	50757	50757	50757
NC_001491.2	-	TRUE	2678	EHV1_cage_C			RK-13	EHV1_cage_C	4	prime5	2678	2678	2678
NC_001491.2	-	TRUE	11535	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	11535	11535	11535
NC_001491.2	-	TRUE	7404	EHV1_cage_C			RK-13	EHV1_cage_C	6	prime5	7404	7404	7404
NC_001491.2	-	TRUE	124677	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	124677	124677	124677
NC_001491.2	+	TRUE	62146	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	62146	62146	62146
NC_001491.2	+	TRUE	18575	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	18575	18575	18575
NC_001491.2	+	TRUE	127683	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	127683	127683	127683
NC_001491.2	-	TRUE	74257	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	74257	74257	74257
NC_001491.2	+	TRUE	127777	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	127777	127777	127777
NC_001491.2	+	TRUE	35762	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	35762	35762	35762
NC_001491.2	-	TRUE	22755	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	22755	22755	22755
NC_001491.2	+	TRUE	86366	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	86366	86366	86366
NC_001491.2	+	TRUE	64649	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	64649	64649	64649
NC_001491.2	-	TRUE	31350	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	31350	31350	31350
NC_001491.2	-	TRUE	31995	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	31995	31995	31995
NC_001491.2	+	TRUE	79530	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	79530	79530	79530
NC_001491.2	-	TRUE	25252	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	25252	25252	25252
NC_001491.2	-	TRUE	15032	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	15032	15032	15032
NC_001491.2	-	TRUE	83780	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	83780	83780	83780
NC_001491.2	+	TRUE	126337	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	126337	126337	126337
NC_001491.2	-	TRUE	94552	EHV1_cage_C			RK-13	EHV1_cage_C	8	prime5	94552	94552	94552
NC_001491.2	-	TRUE	30148	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	30148	30148	30148
NC_001491.2	+	TRUE	55318	EHV1_cage_C			RK-13	EHV1_cage_C	12	prime5	55318	55318	55318
NC_001491.2	+	TRUE	57270	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	57270	57270	57270
NC_001491.2	-	TRUE	112626	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	112626	112626	112626
NC_001491.2	+	TRUE	88295	EHV1_cage_C			RK-13	EHV1_cage_C	5	prime5	88295	88295	88295
NC_001491.2	-	TRUE	11621	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	11621	11621	11621
NC_001491.2	+	TRUE	42441	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	42441	42441	42441
NC_001491.2	-	TRUE	32169	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	32169	32169	32169
NC_001491.2	+	TRUE	101610	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	101610	101610	101610
NC_001491.2	-	TRUE	112862	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	112862	112862	112862
NC_001491.2	-	TRUE	39723	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	39723	39723	39723
NC_001491.2	+	TRUE	17987	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	17987	17987	17987
NC_001491.2	+	TRUE	55499	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	55499	55499	55499
NC_001491.2	+	TRUE	13591	EHV1_cage_C			RK-13	EHV1_cage_C	5	prime5	13591	13591	13591
NC_001491.2	+	TRUE	77395	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	77395	77395	77395
NC_001491.2	+	TRUE	26141	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	26141	26141	26141
NC_001491.2	+	TRUE	133312	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	133312	133312	133312
NC_001491.2	+	TRUE	13048	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	13048	13048	13048
NC_001491.2	-	TRUE	33054	EHV1_cage_C			RK-13	EHV1_cage_C	9	prime5	33054	33054	33054
NC_001491.2	-	TRUE	89231	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	89231	89231	89231
NC_001491.2	+	TRUE	78442	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	78442	78442	78442
NC_001491.2	-	TRUE	47635	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	47635	47635	47635
NC_001491.2	-	TRUE	106230	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	106230	106230	106230
NC_001491.2	+	TRUE	33221	EHV1_cage_C			RK-13	EHV1_cage_C	6	prime5	33221	33221	33221
NC_001491.2	+	TRUE	121935	EHV1_cage_C			RK-13	EHV1_cage_C	4	prime5	121935	121935	121935
NC_001491.2	-	TRUE	10335	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	10335	10335	10335
NC_001491.2	-	TRUE	107687	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	107687	107687	107687
NC_001491.2	+	TRUE	81904	EHV1_cage_C			RK-13	EHV1_cage_C	5	prime5	81904	81904	81904
NC_001491.2	+	TRUE	15668	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	15668	15668	15668
NC_001491.2	+	TRUE	135634	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	135634	135634	135634
NC_001491.2	+	TRUE	118879	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	118879	118879	118879
NC_001491.2	-	TRUE	106478	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	106478	106478	106478
NC_001491.2	-	TRUE	69663	EHV1_cage_C			RK-13	EHV1_cage_C	5	prime5	69663	69663	69663
NC_001491.2	+	TRUE	135792	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	135792	135792	135792
NC_001491.2	+	TRUE	47428	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	47428	47428	47428
NC_001491.2	+	TRUE	81102	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	81102	81102	81102
NC_001491.2	-	TRUE	95105	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	95105	95105	95105
NC_001491.2	+	TRUE	79438	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	79438	79438	79438
NC_001491.2	-	TRUE	83886	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	83886	83886	83886
NC_001491.2	-	TRUE	25022	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	25022	25022	25022
NC_001491.2	-	TRUE	53505	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	53505	53505	53505
NC_001491.2	+	TRUE	79094	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	79094	79094	79094
NC_001491.2	+	TRUE	92382	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	92382	92382	92382
NC_001491.2	+	TRUE	132015	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	132015	132015	132015
NC_001491.2	+	TRUE	45800	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	45800	45800	45800
NC_001491.2	+	TRUE	51427	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	51427	51427	51427
NC_001491.2	+	TRUE	81098	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	81098	81098	81098
NC_001491.2	-	TRUE	52260	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	52260	52260	52260
NC_001491.2	-	TRUE	93293	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	93293	93293	93293
NC_001491.2	-	TRUE	49225	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	49225	49225	49225
NC_001491.2	+	TRUE	77717	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	77717	77717	77717
NC_001491.2	+	TRUE	135581	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	135581	135581	135581
NC_001491.2	+	TRUE	103487	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	103487	103487	103487
NC_001491.2	+	TRUE	119091	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	119091	119091	119091
NC_001491.2	+	TRUE	78570	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	78570	78570	78570
NC_001491.2	+	TRUE	89135	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	89135	89135	89135
NC_001491.2	+	TRUE	84440	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	84440	84440	84440
NC_001491.2	-	TRUE	10344	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	10344	10344	10344
NC_001491.2	+	TRUE	84295	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	84295	84295	84295
NC_001491.2	-	TRUE	25082	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	25082	25082	25082
NC_001491.2	-	TRUE	66017	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	66017	66017	66017
NC_001491.2	-	TRUE	33112	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	33112	33112	33112
NC_001491.2	-	TRUE	4959	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	4959	4959	4959
NC_001491.2	-	TRUE	25768	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	25768	25768	25768
NC_001491.2	+	TRUE	2481	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	2481	2481	2481
NC_001491.2	-	TRUE	30395	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	30395	30395	30395
NC_001491.2	-	TRUE	102481	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	102481	102481	102481
NC_001491.2	-	TRUE	94227	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	94227	94227	94227
NC_001491.2	+	TRUE	44403	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	44403	44403	44403
NC_001491.2	-	TRUE	45133	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	45133	45133	45133
NC_001491.2	-	TRUE	52262	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	52262	52262	52262
NC_001491.2	-	TRUE	9458	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	9458	9458	9458
NC_001491.2	+	TRUE	105538	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	105538	105538	105538
NC_001491.2	+	TRUE	92342	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	92342	92342	92342
NC_001491.2	-	TRUE	86164	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	86164	86164	86164
NC_001491.2	-	TRUE	11685	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	11685	11685	11685
NC_001491.2	-	TRUE	25766	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	25766	25766	25766
NC_001491.2	-	TRUE	114289	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	114289	114289	114289
NC_001491.2	-	TRUE	66262	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	66262	66262	66262
NC_001491.2	-	TRUE	124870	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	124870	124870	124870
NC_001491.2	-	TRUE	90510	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	90510	90510	90510
NC_001491.2	+	TRUE	56316	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	56316	56316	56316
NC_001491.2	+	TRUE	92394	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	92394	92394	92394
NC_001491.2	-	TRUE	68063	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	68063	68063	68063
NC_001491.2	-	TRUE	111665	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	111665	111665	111665
NC_001491.2	-	TRUE	110093	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	110093	110093	110093
NC_001491.2	+	TRUE	44358	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	44358	44358	44358
NC_001491.2	+	TRUE	122074	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	122074	122074	122074
NC_001491.2	+	TRUE	91754	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	91754	91754	91754
NC_001491.2	+	TRUE	13924	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	13924	13924	13924
NC_001491.2	-	TRUE	115615	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	115615	115615	115615
NC_001491.2	-	TRUE	9929	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	9929	9929	9929
NC_001491.2	+	TRUE	122007	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	122007	122007	122007
NC_001491.2	-	TRUE	25746	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	25746	25746	25746
NC_001491.2	+	TRUE	83227	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	83227	83227	83227
NC_001491.2	+	TRUE	119128	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	119128	119128	119128
NC_001491.2	+	TRUE	76728	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	76728	76728	76728
NC_001491.2	-	TRUE	125352	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	125352	125352	125352
NC_001491.2	-	TRUE	48898	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	48898	48898	48898
NC_001491.2	-	TRUE	112306	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	112306	112306	112306
NC_001491.2	+	TRUE	16545	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	16545	16545	16545
NC_001491.2	+	TRUE	22642	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	22642	22642	22642
NC_001491.2	-	TRUE	65534	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	65534	65534	65534
NC_001491.2	+	TRUE	15840	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	15840	15840	15840
NC_001491.2	-	TRUE	123562	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	123562	123562	123562
NC_001491.2	+	TRUE	122342	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	122342	122342	122342
NC_001491.2	-	TRUE	124675	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	124675	124675	124675
NC_001491.2	+	TRUE	129642	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	129642	129642	129642
NC_001491.2	-	TRUE	69363	EHV1_cage_C			RK-13	EHV1_cage_C	4	prime5	69363	69363	69363
NC_001491.2	+	TRUE	64136	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	64136	64136	64136
NC_001491.2	+	TRUE	56315	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	56315	56315	56315
NC_001491.2	-	TRUE	32142	EHV1_cage_C			RK-13	EHV1_cage_C	3	prime5	32142	32142	32142
NC_001491.2	+	TRUE	77660	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	77660	77660	77660
NC_001491.2	-	TRUE	31389	EHV1_cage_C			RK-13	EHV1_cage_C	2	prime5	31389	31389	31389
NC_001491.2	+	TRUE	33884	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	33884	33884	33884
NC_001491.2	+	TRUE	99532	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	99532	99532	99532
NC_001491.2	-	TRUE	5949	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	5949	5949	5949
NC_001491.2	-	TRUE	22792	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	22792	22792	22792
NC_001491.2	-	TRUE	39255	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	39255	39255	39255
NC_001491.2	+	TRUE	127956	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	127956	127956	127956
NC_001491.2	-	TRUE	11408	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	11408	11408	11408
NC_001491.2	+	TRUE	46485	EHV1_cage_C			RK-13	EHV1_cage_C	1	prime5	46485	46485	46485
