contig	source	feature	start	end	score	strand	frame	info	method	12h-1	12h-2	12h-3	18h-1	18h-2	18h-3	1h_1	1h_2	1h_3	24h-1	24h-2	24h-3	2h_1	2h_2	2h_3	48h-1	48h-2	48h-3	4h-1	4h-2	4h-3	6h-1	6h-2	6h-3	8h-1	8h-2	8h-3
NC_001491.2	LoRTIA	intron	31638	31824	2	.	.		24h-3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	67201	69903	2	+	.	GT/AG	24h-3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	31928	32869	2	.	.		24h-3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	65788	69903	2	+	.	GT/AG	24h-3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149430	149776	2	.	.		24h-3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125271	137847	5	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	5	7	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125271	137834	4	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	4	6	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125264	137826	8	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	8	12	8	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125256	137841	5	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125253	137818	3	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125215	137804	2	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125058	138189	8	+	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	8	6	6	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125034	138095	3	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125024	138169	5	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124991	138136	3	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124971	138102	6	-	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	6	11	4	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124961	138174	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124940	138265	2	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124861	137882	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124853	138370	2	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124853	138373	9	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	9	11	10	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124851	138373	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124851	138338	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124851	138370	6	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	6	3	10	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124850	138336	21	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	21	20	7	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124828	125162	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124824	138309	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124822	138308	7	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	7	6	7	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125274	137835	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125274	137834	13	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	13	10	18	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125278	137847	2	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125280	137839	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	138747	138809	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124821	138307	4	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	138696	138768	2	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	137994	138328	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125339	137960	2	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125334	138203	2	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125334	137896	7	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	7	5	4	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125323	137886	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125321	137882	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125321	137880	4	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125320	137880	17	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	17	19	17	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125319	137904	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125313	137889	7	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125313	137886	6	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	138636	138742	2	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124797	138315	3	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124787	138307	12	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	12	20	6	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121073	121274	7	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	116204	147042	2	-	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	116076	147049	2	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	115157	147974	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114974	148147	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114491	148528	2	-	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114476	148528	2	-	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114428	148810	2	-	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114361	148762	2	+	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114154	149023	2	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114124	148981	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113940	149235	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	55397	56588	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124772	138562	3	+	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	3	8	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124771	138562	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124677	138569	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124670	138562	3	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124668	138562	5	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124662	138562	3	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124598	138591	3	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124598	138388	7	-	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124598	138631	2	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124598	138387	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124598	138593	2	-	.	GC/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124598	138389	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124790	138309	9	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	9	7	7	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124598	138492	6	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	6	5	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124595	138592	4	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124591	138586	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	5	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124589	138584	5	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	5	12	6	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124573	138567	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124570	138565	5	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	5	2	5	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124568	138565	4	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124529	138562	2	+	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124481	138592	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124361	138176	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124361	138393	2	.	.		2h_1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124598	138490	5	-	.	GT/AG	2h_1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125063	138118	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125054	138189	2	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125049	138101	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124983	138592	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124976	138121	2	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124944	138257	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124857	138403	3	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124853	138337	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124851	138346	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124850	138607	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124850	137844	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124845	138364	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124845	138607	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124841	138364	2	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124829	138315	3	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124829	137847	3	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124796	138319	2	-	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125339	138351	3	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125325	137886	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125321	137896	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125319	137880	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125318	137882	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125280	137844	2	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125280	137847	3	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125278	137839	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125278	137837	6	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125274	137847	4	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125323	137882	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124773	138562	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	115188	148003	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	115157	147972	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	115073	148095	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	115058	148083	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114590	148605	2	-	.	GC/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114239	148896	3	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113035	149221	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	110402	111269	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	65101	69903	4	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121137	121286	2	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2
NC_001491.2	LoRTIA	intron	124409	138592	3	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124770	138562	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124767	138799	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124677	138572	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124662	138444	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124625	138421	3	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124617	138586	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124598	138598	4	-	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124787	138305	5	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124593	138587	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124589	138586	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124568	138679	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124567	138562	2	+	.	GC/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124562	138562	2	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124553	138495	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124553	138666	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124550	138663	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124549	138663	2	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124497	138610	3	.	.		2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124418	138307	2	+	.	GT/AG	2h_2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	4486	4887	2	+	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125219	137821	2	-	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125059	138111	3	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124984	138799	2	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124931	137826	2	-	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
